user_id,age,occupation,job_title,education,city,income,work_years,sesame_score,transaction_frequency,transaction_amount,kyc_raw_text,reasoning_chain,risk_score,is_risky_user
416,47,销售,大客户经理,博士,成都,15607.559177298928,19,758.3477277249599,13,22659.63762562505,"用户416，47岁，成都市民，学历博士。现任职位：大客户经理。工作行业：销售。年收入约15,608元。23年在成都工作过。",[交易稀疏] 月均交易13笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.1524348925426919,0
419,49,教育,研究员,本科,成都,13354.679246267591,27,798.8768023914546,35,30045.776102639054,"申请人基本信息：姓名编号419，出生于1977年，常驻成都。教育背景：本科。现职：研究员@教育行业。收入水平：13,355/年。从业27年。",[交易稀疏] 月均交易35笔，可能存在隐性收入|[低风险] 综合评分0.06，可以正常审批,0.0601449383629946,0
420,47,教育,教师,高中,杭州,10406.154051696018,23,720.2477747653008,34,4929.151083793551,KYC核查结果：用户420在教育领域任教师一职，月薪约867元。学历高中，年龄47岁，居住地杭州。职业发展稳定，行业内资深人士。,[交易稀疏] 月均交易34笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.1526496767467049,0
428,48,服务,酒店经理,本科,杭州,9339.877206469617,14,769.5722877810865,58,44023.64212937839,KYC核查结果：用户428在服务领域任酒店经理一职，月薪约778元。学历本科，年龄48岁，居住地杭州。职业发展稳定，行业内资深人士。,[职业风险] 服务行业风险较高，需重点关注|[交易活跃] 月均交易58笔，经济活跃度高|[低风险] 综合评分0.20，可以正常审批,0.2032663373560516,0
433,44,金融,投资经理,中专,上海,23938.57751970954,15,681.5501022444263,29,4564.012441154751,"用户433，44岁，上海市民，学历中专。现任职位：投资经理。工作行业：金融。年收入约23,939元。24年在武汉工作过。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易29笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.2222310597916547,0
435,41,医疗,护士长,高中,上海,19963.055186642407,10,771.2040284017893,3,41797.97689298043,"申请人基本信息：姓名编号435，出生于1985年，常驻上海。教育背景：高中。现职：护士长@医疗行业。收入水平：19,963/年。从业10年。",[交易稀疏] 月均交易3笔，可能存在隐性收入|[低风险] 综合评分0.09，可以正常审批,0.0927011430567185,0
439,61,销售,销售代表,本科,武汉,21929.343670802667,31,737.6496450019538,34,37016.23412330134,"KYC核查结果：用户439在销售领域任销售代表一职，月薪约1,827元。学历本科，年龄61岁，居住地武汉。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易34笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.1495333504683357,0
444,44,医疗,医学博士,本科,苏州,20031.31169731253,19,607.1253749910893,10,11485.739256217365,"申请人基本信息：姓名编号444，出生于1982年，常驻苏州。教育背景：本科。现职：医学博士@医疗行业。收入水平：20,031/年。从业19年。",[交易稀疏] 月均交易10笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2928775044221431,0
456,61,金融,分析师,本科,南京,22757.48250548735,33,745.3282306252469,28,49080.83827531764,"用户456，61岁，南京市民，学历本科。现任职位：分析师。工作行业：金融。年收入约22,757元。拥有33年金融行业经验。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易28笔，可能存在隐性收入|[低风险] 综合评分0.12，可以正常审批,0.1231432580879449,0
457,54,技术,架构师,硕士,成都,16114.037930996306,31,693.3128072341069,26,3312.6383831715707,"用户457，54岁，成都市民，学历硕士。现任职位：架构师。工作行业：技术。年收入约16,114元。18年在武汉工作过。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易26笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2414342226732713,0
464,23,技术,架构师,高中,苏州,20739.44328431065,0,676.2669550438552,17,14450.827001846834,"KYC核查结果：用户464在技术领域任架构师一职，月薪约1,728元。学历高中，年龄23岁，居住地苏州。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易17笔，可能存在隐性收入|[低风险] 综合评分0.20，可以正常审批,0.2043918175954644,0
465,37,技术,数据科学家,本科,西安,17651.199191187963,5,627.7358461964676,29,24678.371717896323,"申请人基本信息：姓名编号465，出生于1989年，常驻西安。教育背景：本科。现职：数据科学家@技术行业。收入水平：17,651/年。从业5年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易29笔，可能存在隐性收入|[低风险] 综合评分0.30，可以正常审批,0.2984128777804186,0
466,59,技术,架构师,高中,北京,29869.68068968681,36,625.543384457205,4,43079.31006209649,"KYC核查结果：用户466在技术领域任架构师一职，月薪约2,489元。学历高中，年龄59岁，居住地北京。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易4笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2787852743905166,0
472,33,自营,商户,本科,上海,10016.754272057646,4,725.4313532938638,26,33081.542076423706,"申请人基本信息：姓名编号472，出生于1993年，常驻上海。教育背景：本科。现职：商户@自营行业。收入水平：10,017/年。从业4年。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易26笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.2745686467061362,0
474,63,技术,架构师,博士,西安,30712.254865476905,33,640.3468918107917,21,6325.444429359912,"用户474，63岁，西安市民，学历博士。现任职位：架构师。工作行业：技术。年收入约30,712元。在西安定居6年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易21笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2617177012063814,0
477,61,服务,餐厅经理,本科,北京,11899.157922018849,28,370.18884128702547,22,26347.3806254604,KYC核查结果：用户477在服务领域任餐厅经理一职，月薪约992元。学历本科，年龄61岁，居住地北京。职业发展稳定，行业内资深人士。,[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易22笔，可能存在隐性收入|[低风险] 综合评分0.71，可以正常审批,0.7125592526477214,0
481,39,金融,CFO,硕士,广州,26396.47316856777,6,638.1244266478072,27,37158.460680941214,"申请人基本信息：姓名编号481，出生于1987年，常驻广州。教育背景：硕士。现职：CFO@金融行业。收入水平：26,396/年。从业6年。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易27笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.2717874190019141,0
487,33,金融,分析师,高中,苏州,15919.600717539231,9,696.0304796281471,36,27982.362502591648,"申请人基本信息：姓名编号487，出生于1993年，常驻苏州。教育背景：高中。现职：分析师@金融行业。收入水平：15,920/年。从业9年。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易36笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2466493632260055,0
488,22,服务,酒店经理,本科,杭州,7014.94296018697,0,724.9504900706158,10,4353.59475288868,"申请人基本信息：姓名编号488，出生于2004年，常驻杭州。教育背景：本科。现职：酒店经理@服务行业。收入水平：7,015/年。从业0年。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易10笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2409341927495905,0
491,22,技术,工程师,高中,南京,13475.148098327403,0,711.6833775529955,32,33679.444925475356,"申请人基本信息：姓名编号491，出生于2004年，常驻南京。教育背景：高中。现职：工程师@技术行业。收入水平：13,475/年。从业0年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易32笔，可能存在隐性收入|[低风险] 综合评分0.16，可以正常审批,0.1627254381729465,0
492,33,医疗,诊疗主任,高中,西安,14983.343122842907,0,658.0098841635207,38,24631.42600399563,"KYC核查结果：用户492在医疗领域任诊疗主任一职，月薪约1,249元。学历高中，年龄33岁，居住地西安。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易38笔，可能存在隐性收入|[高风险] 综合评分0.27，建议拒绝或额度控制,0.2723184810426947,1
495,48,医疗,医院院长,本科,南京,19972.56775835661,23,655.0787735116763,27,46209.61184057503,"KYC核查结果：用户495在医疗领域任医院院长一职，月薪约1,664元。学历本科，年龄48岁，居住地南京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易27笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2755599445870874,0
498,61,管理,项目经理,高中,苏州,26359.350473126862,32,717.7544724769587,26,13858.010447975794,"KYC核查结果：用户498在管理领域任项目经理一职，月薪约2,197元。学历高中，年龄61岁，居住地苏州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易26笔，可能存在隐性收入|[低风险] 综合评分0.16，可以正常审批,0.1555829735565191,0
507,47,制造,工厂经理,硕士,上海,10562.192198117637,15,736.6472842343359,29,5862.250208637692,"申请人基本信息：姓名编号507，出生于1979年，常驻上海。教育背景：硕士。现职：工厂经理@制造行业。收入水平：10,562/年。从业15年。",[交易稀疏] 月均交易29笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.220020522575409,0
509,29,销售,销售经理,高中,成都,20872.646922410127,6,721.2158688550331,22,22292.017201920273,"用户509，29岁，成都市民，学历高中。现任职位：销售经理。工作行业：销售。年收入约20,873元。18年在成都工作过。",[交易稀疏] 月均交易22笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.1515107425234904,0
511,31,金融,投资经理,高中,北京,24274.85477250774,5,622.30875603805,45,34027.85550382288,"申请人基本信息：姓名编号511，出生于1995年，常驻北京。教育背景：高中。现职：投资经理@金融行业。收入水平：24,275/年。从业5年。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易45笔，可能存在隐性收入|[高风险] 综合评分0.29，建议拒绝或额度控制,0.289835890168343,1
514,55,技术,工程师,本科,广州,22969.51899421656,34,608.6110868258978,18,21441.049669809403,"用户514，55岁，广州市民，学历本科。现任职位：工程师。工作行业：技术。年收入约22,970元。在广州定居7年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易18笔，可能存在隐性收入|[低风险] 综合评分0.30，可以正常审批,0.298307217541906,0
519,57,教育,校长,本科,上海,13519.345781347893,37,723.3214703938754,59,39807.65863687977,"申请人基本信息：姓名编号519，出生于1969年，常驻上海。教育背景：本科。现职：校长@教育行业。收入水平：13,519/年。从业37年。",[交易活跃] 月均交易59笔，经济活跃度高|[低风险] 综合评分0.17，可以正常审批,0.1660528929576494,0
520,63,医疗,医生,本科,北京,19437.24546962302,37,667.7181686725047,32,48140.866448126224,"申请人基本信息：姓名编号520，出生于1963年，常驻北京。教育背景：本科。现职：医生@医疗行业。收入水平：19,437/年。从业37年。",[交易稀疏] 月均交易32笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2772932762603478,0
521,39,管理,项目经理,本科,南京,20372.72147995801,12,632.456753487414,28,41358.63414290145,"KYC核查结果：用户521在管理领域任项目经理一职，月薪约1,698元。学历本科，年龄39岁，居住地南京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易28笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.2708145665674522,0
524,61,销售,销售总监,博士,北京,15806.847982689407,31,785.6647436561955,22,36924.85852870318,"KYC核查结果：用户524在销售领域任销售总监一职，月薪约1,317元。学历博士，年龄61岁，居住地北京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易22笔，可能存在隐性收入|[低风险] 综合评分0.14，可以正常审批,0.1403903392938096,0
528,51,医疗,医院院长,本科,上海,13291.753543077402,21,705.7016282948135,32,29572.182106715,"KYC核查结果：用户528在医疗领域任医院院长一职，月薪约1,108元。学历本科，年龄51岁，居住地上海。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易32笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1697627902413958,0
531,34,技术,技术总监,本科,苏州,22089.721487972023,10,752.2297563344482,31,26602.343635638834,"用户531，34岁，苏州市民，学历本科。现任职位：技术总监。工作行业：技术。年收入约22,090元。在苏州定居7年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易31笔，可能存在隐性收入|[低风险] 综合评分0.12，可以正常审批,0.1150238160771197,0
532,36,管理,部门经理,高中,西安,23860.573240723952,10,614.5080649509243,20,37239.47768386539,"KYC核查结果：用户532在管理领域任部门经理一职，月薪约1,988元。学历高中，年龄36岁，居住地西安。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易20笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2915083486448167,0
533,63,医疗,医院院长,本科,南京,20045.03305601939,42,617.9065429273385,36,6832.043920163913,"用户533，63岁，南京市民，学历本科。现任职位：医院院长。工作行业：医疗。年收入约20,045元。在南京定居6年。",[交易稀疏] 月均交易36笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.294859592188802,0
540,53,管理,项目经理,高中,西安,32027.16892843274,27,640.4212865277332,40,6204.477551834354,"KYC核查结果：用户540在管理领域任项目经理一职，月薪约2,669元。学历高中，年龄53岁，居住地西安。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易40笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2767006646275013,0
545,50,医疗,医学博士,本科,苏州,19151.36726770613,28,745.8639448503105,27,30541.75124766633,"申请人基本信息：姓名编号545，出生于1976年，常驻苏州。教育背景：本科。现职：医学博士@医疗行业。收入水平：19,151/年。从业28年。",[交易稀疏] 月均交易27笔，可能存在隐性收入|[低风险] 综合评分0.12，可以正常审批,0.1225130060584581,0
546,57,技术,数据科学家,本科,西安,18512.30085183108,23,675.2324893027437,35,26197.123552032903,"用户546，57岁，西安市民，学历本科。现任职位：数据科学家。工作行业：技术。年收入约18,512元。29年在苏州工作过。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易35笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2612162175864099,0
547,47,管理,部门经理,博士,武汉,14559.011492435791,24,708.1721694395094,23,35373.45597179313,"用户547，47岁，武汉市民，学历博士。现任职位：部门经理。工作行业：管理。年收入约14,559元。18年在武汉工作过。",[交易稀疏] 月均交易23笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.166856271247636,0
554,45,技术,CTO,本科,成都,23478.004395059677,19,632.0301933048545,39,14906.099209035909,"申请人基本信息：姓名编号554，出生于1981年，常驻成都。教育背景：本科。现职：CTO@技术行业。收入水平：23,478/年。从业19年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易39笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2564350667001711,0
558,35,教育,教授,本科,上海,14326.9374634942,5,688.1584984388563,29,46472.697599739666,"申请人基本信息：姓名编号558，出生于1991年，常驻上海。教育背景：本科。现职：教授@教育行业。收入水平：14,327/年。从业5年。",[交易稀疏] 月均交易29笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.2713615898882697,0
561,54,医疗,诊疗主任,高中,广州,14169.906605197217,28,735.8582869617828,24,7927.794156600669,"KYC核查结果：用户561在医疗领域任诊疗主任一职，月薪约1,181元。学历高中，年龄54岁，居住地广州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易24笔，可能存在隐性收入|[低风险] 综合评分0.13，可以正常审批,0.1342843682802554,0
566,55,管理,人力资源,硕士,上海,20040.93322221856,22,703.0657795987465,20,34347.472640803055,"申请人基本信息：姓名编号566，出生于1971年，常驻上海。教育背景：硕士。现职：人力资源@管理行业。收入水平：20,041/年。从业22年。",[交易稀疏] 月均交易20笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1728637887073569,0
570,44,自营,店主,本科,深圳,8339.139147157026,18,726.2742483147639,43,39538.77996287798,"用户570，44岁，深圳市民，学历本科。现任职位：店主。工作行业：自营。年收入约8,339元。拥有18年自营行业经验。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易43笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.273725751685236,0
575,61,管理,总经理,本科,深圳,30312.164919932224,37,667.1698183821259,21,29833.130782219163,"KYC核查结果：用户575在管理领域任总经理一职，月薪约2,526元。学历本科，年龄61岁，居住地深圳。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易21笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2464905580625401,0
584,59,教育,讲师,高中,广州,14016.05259348057,39,678.8784983127301,33,31563.442578292183,"申请人基本信息：姓名编号584，出生于1967年，常驻广州。教育背景：高中。现职：讲师@教育行业。收入水平：14,016/年。从业39年。",[交易稀疏] 月均交易33笔，可能存在隐性收入|[低风险] 综合评分0.30，可以正常审批,0.2971610840997617,0
586,28,制造,工程师,硕士,北京,9700.649104412114,7,787.310442462478,44,1831.4873364578564,"用户586，28岁，北京市民，学历硕士。现任职位：工程师。工作行业：制造。年收入约9,701元。16年在南京工作过。",[交易稀疏] 月均交易44笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1663771785691408,0
595,36,医疗,护士长,硕士,成都,17316.430980046713,12,638.271979305705,30,38885.216895600985,"KYC核查结果：用户595在医疗领域任护士长一职，月薪约1,443元。学历硕士，年龄36岁，居住地成都。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易30笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.294146281708985,0
596,35,技术,CTO,高中,苏州,10994.18260053919,8,703.5334686692212,11,17109.246250168046,KYC核查结果：用户596在技术领域任CTO一职，月薪约916元。学历高中，年龄35岁，居住地苏州。职业发展稳定，行业内资深人士。,[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易11笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1723135662715045,0
597,51,服务,服务主管,高中,杭州,9041.917289319314,23,742.7305364289216,23,17597.91483294714,"用户597，51岁，杭州市民，学历高中。现任职位：服务主管。工作行业：服务。年收入约9,042元。23年在苏州工作过。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易23笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2485314572601499,0
614,37,金融,分析师,硕士,武汉,14347.534582160084,12,698.2683142769941,8,18150.336555185757,"KYC核查结果：用户614在金融领域任分析师一职，月薪约1,196元。学历硕士，年龄37岁，居住地武汉。职业发展稳定，行业内资深人士。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易8笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2442272363119592,0
615,21,金融,分析师,本科,西安,15113.324466636288,0,702.3776301620817,23,10552.195679537832,"KYC核查结果：用户615在金融领域任分析师一职，月薪约1,259元。学历本科，年龄21岁，居住地西安。职业发展稳定，行业内资深人士。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易23笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1736733762799038,0
617,26,医疗,诊疗主任,本科,上海,11406.917059814912,0,721.1903603105784,45,19214.622246206567,"用户617，26岁，上海市民，学历本科。现任职位：诊疗主任。工作行业：医疗。年收入约11,407元。在上海定居8年。",[交易稀疏] 月均交易45笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.1515407525757901,0
620,32,管理,副总经理,本科,广州,17392.911433914986,12,678.008072222146,35,12636.816075747793,"申请人基本信息：姓名编号620，出生于1994年，常驻广州。教育背景：本科。现职：副总经理@管理行业。收入水平：17,393/年。从业12年。",[交易稀疏] 月均交易35笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2581794033334168,0
623,53,自营,店主,硕士,广州,37192.61027341962,26,817.2949749360864,40,13588.799949922375,"用户623，53岁，广州市民，学历硕士。现任职位：店主。工作行业：自营。年收入约37,193元。拥有26年自营行业经验。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易40笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.1538593200661693,0
624,34,技术,架构师,高中,苏州,19062.674146534904,3,642.9116929161,11,34195.704357758696,"申请人基本信息：姓名编号624，出生于1992年，常驻苏州。教育背景：高中。现职：架构师@技术行业。收入水平：19,063/年。从业3年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易11笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2814516373290647,0
625,40,制造,工厂经理,本科,武汉,8589.373095634719,16,704.3061377294812,50,44710.88415027501,KYC核查结果：用户625在制造领域任工厂经理一职，月薪约716元。学历本科，年龄40岁，居住地武汉。职业发展稳定，行业内资深人士。,[交易稀疏] 月均交易50笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2542640894629022,0
626,51,自营,自由职业者,本科,西安,22657.29191020542,30,730.7278597099756,42,32053.95027232648,"申请人基本信息：姓名编号626，出生于1975年，常驻西安。教育背景：本科。现职：自由职业者@自营行业。收入水平：22,657/年。从业30年。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易42笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2434817452414369,0
630,24,服务,餐厅经理,硕士,苏州,8250.144099767003,1,754.3697760992413,31,28545.092937551664,"申请人基本信息：姓名编号630，出生于2002年，常驻苏州。教育背景：硕士。现职：餐厅经理@服务行业。收入水平：8,250/年。从业1年。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易31笔，可能存在隐性收入|[低风险] 综合评分0.21，可以正常审批,0.2101304697313826,0
634,53,技术,架构师,本科,南京,23272.389145998884,26,833.9128951568911,24,1492.302071686748,"用户634，53岁，南京市民，学历本科。现任职位：架构师。工作行业：技术。年收入约23,272元。拥有26年技术行业经验。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易24笔，可能存在隐性收入|[低风险] 综合评分0.02，可以正常审批,0.0189260056977752,0
638,26,金融,CFO,中专,上海,22546.28274020525,0,657.1494736463562,29,34131.70933921882,"KYC核查结果：用户638在金融领域任CFO一职，月薪约1,879元。学历中专，年龄26岁，居住地上海。职业发展稳定，行业内资深人士。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易29笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2500764830153347,0
641,25,技术,技术总监,高中,南京,13408.256659987752,2,643.9825807031083,3,1078.4581899024124,"KYC核查结果：用户641在技术领域任技术总监一职，月薪约1,117元。学历高中，年龄25岁，居住地南京。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易3笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2802547627435848,0
645,46,制造,工厂经理,本科,广州,9013.29793304919,13,702.9440555927041,24,37700.95185284289,"申请人基本信息：姓名编号645，出生于1980年，常驻广州。教育背景：本科。现职：工厂经理@制造行业。收入水平：9,013/年。从业13年。",[交易稀疏] 月均交易24笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2557062940783132,0
646,33,技术,技术总监,中专,南京,25055.882693994645,5,610.3559942239424,7,24261.33522928243,"KYC核查结果：用户646在技术领域任技术总监一职，月薪约2,088元。学历中专，年龄33岁，居住地南京。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易7笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2819341244424207,0
648,43,医疗,护士长,高中,苏州,23875.40962092825,23,644.3739291269806,22,34951.04295713596,"申请人基本信息：姓名编号648，出生于1983年，常驻苏州。教育背景：高中。现职：护士长@医疗行业。收入水平：23,875/年。从业23年。",[交易稀疏] 月均交易22笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2494938943109285,0
651,26,金融,分析师,高中,广州,18578.37918987421,0,663.2957832609989,68,8339.07945236423,"申请人基本信息：姓名编号651，出生于2000年，常驻广州。教育背景：高中。现职：分析师@金融行业。收入水平：18,578/年。从业0年。",[职业优势] 金融行业收入稳定，风险较低|[交易活跃] 月均交易68笔，经济活跃度高|[高风险] 综合评分0.28，建议拒绝或额度控制,0.2820798581175071,1
656,28,技术,技术总监,本科,广州,18266.418018618133,5,669.6322862080324,34,5828.795719234177,"用户656，28岁，广州市民，学历本科。现任职位：技术总监。工作行业：技术。年收入约18,266元。在广州定居3年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易34笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2515874448263168,0
660,54,技术,工程师,硕士,南京,14459.273422577611,26,647.5588435928582,3,15911.071999222351,"KYC核查结果：用户660在技术领域任工程师一职，月薪约1,205元。学历硕士，年龄54岁，居住地南京。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易3笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2914944417160493,0
661,42,管理,副总经理,博士,广州,12400.577306215808,11,761.7749310524209,53,4160.537175641528,"KYC核查结果：用户661在管理领域任副总经理一职，月薪约1,033元。学历博士，年龄42岁，居住地广州。职业发展稳定，行业内资深人士。",[交易活跃] 月均交易53笔，经济活跃度高|[低风险] 综合评分0.10，可以正常审批,0.1037941987618576,0
668,31,医疗,医院院长,本科,上海,9958.639992505252,0,665.9699769930799,13,20845.05383078987,"申请人基本信息：姓名编号668，出生于1995年，常驻上海。教育背景：本科。现职：医院院长@医疗行业。收入水平：9,959/年。从业0年。",[交易稀疏] 月均交易13笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2635155548547118,0
676,50,医疗,医生,本科,杭州,25017.46100762738,30,679.0014668285045,26,4414.844139775862,"申请人基本信息：姓名编号676，出生于1976年，常驻杭州。教育背景：本科。现职：医生@医疗行业。收入水平：25,017/年。从业30年。",[交易稀疏] 月均交易26笔，可能存在隐性收入|[低风险] 综合评分0.21，可以正常审批,0.2091629974585653,0
685,60,技术,技术总监,本科,广州,20663.96674611553,30,744.6022550056473,15,19971.980433640783,"申请人基本信息：姓名编号685，出生于1966年，常驻广州。教育背景：本科。现职：技术总监@技术行业。收入水平：20,664/年。从业30年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易15笔，可能存在隐性收入|[低风险] 综合评分0.12，可以正常审批,0.1239973470521796,0
687,28,教育,校长,硕士,北京,13000.178001582128,3,680.5915028543156,23,35322.28840579354,"用户687，28岁，北京市民，学历硕士。现任职位：校长。工作行业：教育。年收入约13,000元。拥有3年教育行业经验。",[交易稀疏] 月均交易23笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2793737028601363,0
691,49,技术,工程师,高中,北京,27484.011745616735,20,603.1491562261996,40,34177.59545439857,"申请人基本信息：姓名编号691，出生于1977年，常驻北京。教育背景：高中。现职：工程师@技术行业。收入水平：27,484/年。从业20年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易40笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2904127573809416,0
693,61,销售,销售总监,硕士,北京,22736.137146696303,32,716.7509822986447,19,22205.58700370149,"KYC核查结果：用户693在销售领域任销售总监一职，月薪约1,895元。学历硕士，年龄61岁，居住地北京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易19笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1736282792321508,0
698,62,金融,投资经理,本科,成都,27942.94588598361,37,667.1397371341285,47,24111.495956472852,"用户698，62岁，成都市民，学历本科。现任职位：投资经理。工作行业：金融。年收入约27,943元。拥有37年金融行业经验。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易47笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2543732349677388,0
